Дата;инн;КБК;сальдо
01.03.2015;0266024641;18210101011010000110;-1674,26
01.03.2015;0266024641;18210101012020000110;-4420,97
01.03.2015;0266009756;18210909020070000110;-948,66
01.03.2015;0266009756;18210904020020000110;-175,1
01.03.2015;0266009756;18210909010010000110;-7104,57
01.03.2015;0266009756;18210904030010000110;-486,78
01.03.2015;0266009756;18210907032040000110;-122,28
01.03.2015;0266009756;18210301000010000110;-28060,78
01.03.2015;0266009756;18210904010020000110;-612,81
01.03.2015;0266009756;18210909030080000110;-1109,09
01.03.2015;0266017725;18210301000010000110;-375
01.03.2015;0266017725;18210908020060000140;-493,79
01.03.2015;0266017267;18210606032040000110;-52980
01.03.2015;0266017267;18210501021010000110;-233,96
01.03.2015;0266017267;18210606032040000110;-393,39
01.03.2015;0266024779;18210501021010000110;-410,18
01.03.2015;0266034495;18210501021010000110;-9934,66
01.03.2015;0266034495;18210604011020000110;-7058
01.03.2015;0266034495;18210604011020000110;-206,19
01.03.2015;0266034495;18210501021010000110;-166473
01.03.2015;7805651216;18210502010020000110;-5898
01.03.2015;0266001179;18210908020060000140;-8553
01.03.2015;0266001179;18210908030070000140;-4363,98
01.03.2015;0266001179;18210908040080000140;-2473,54
01.03.2015;0266001179;18210908030070000140;-2016
01.03.2015;0266033195;18210101012020000110;-75514
01.03.2015;0266033195;18210301000010000110;-31985,13
01.03.2015;0266033195;18210301000010000110;-71163,01
01.03.2015;0266033195;18210101011010000110;-2268,27
01.03.2015;0266033195;18210101011010000110;-5058
01.03.2015;0266033195;18210101012020000110;-32944,84
01.03.2015;0266024955;18210502020020000110;-4754
01.03.2015;0266024955;18210909020070000110;-1710,18
01.03.2015;0266024955;18210909010010000110;-1247,98
01.03.2015;0266024955;18210909020070000110;-3043
01.03.2015;0266024955;18210909030080000110;-645,39
01.03.2015;0266024955;18210502020020000110;-2091,7
01.03.2015;0266024955;18210502010020000110;-1052,18
01.03.2015;0266024955;18210501022010000110;-2065,73
01.03.2015;0266024955;18210502010020000110;-3146
01.03.2015;0266024955;18210501022010000110;-5325
01.03.2015;0266011138;18210501011010000110;-216,55
01.03.2015;0266011138;18210301000010000110;-970,94
01.03.2015;0266012798;18210101012020000110;-163
01.03.2015;0266012798;18210301000010000110;-300
01.03.2015;0266012798;18210908030070000140;-332
01.03.2015;0266012798;18210907032040000110;-198,02
01.03.2015;0266012798;18210908030070000140;-214,24
01.03.2015;0266012798;18210907032040000110;-107
01.03.2015;0266012131;18210301000010000110;-144,67
01.03.2015;0266027152;18210301000010000110;-216
01.03.2015;0266021175;18210904030010000110;-496,59
01.03.2015;0266021175;18210101012020000110;-2195,2
01.03.2015;0266021175;18210907032040000110;-132,63
01.03.2015;0266021175;18210904010020000110;-1164
01.03.2015;0266021175;18210901020040000110;-779,09
01.03.2015;0266021175;18211603010010000140;-5000
01.03.2015;0266021175;18210904030010000110;-330
01.03.2015;0266021175;18210901020040000110;-503
01.03.2015;0266021175;18210904010020000110;-1855,95
01.03.2015;0266022725;18210301000010000110;-2577,29
01.03.2015;0266022725;18210604011020000110;-611,88
01.03.2015;0266022725;18210301000010000110;-2342993,95
01.03.2015;0266031310;18210909030080000110;-2669,39
01.03.2015;0266031310;18210909010010000110;-89374,56
01.03.2015;0266031310;18210301000010000110;-1703,31
01.03.2015;0266031310;18210301000010000110;-301,6
01.03.2015;0266024810;18210602010020000110;-141,68
01.03.2015;0266024810;18210101012020000110;-14755,34
01.03.2015;0266024810;18210101011010000110;-1679,15
01.03.2015;0266024810;18210101011010000110;-4533
01.03.2015;0266024810;18210301000010000110;-19146,01
01.03.2015;0266024810;18210301000010000110;-42331,26
01.03.2015;0266024810;18210602010020000110;-301
01.03.2015;0266024810;18210101012020000110;-762,6
01.03.2015;0266024810;18210101012020000110;-40801
01.03.2015;0266022080;18211603010010000140;-5000
01.03.2015;0266023800;18210301000010000110;-300
01.03.2015;0266018077;18210904030010000110;-3081,51
01.03.2015;0266018077;18210501030010000110;-411,98
01.03.2015;0266027314;18210502010020000110;-150156,5
01.03.2015;0266027314;18210301000010000110;-3607,43
01.03.2015;0266027314;18210502010020000110;-16338,29
01.03.2015;0266027314;18210301000010000110;-25016
01.03.2015;0266031744;18210101011010000110;-200
01.03.2015;0266031744;18211603010010000140;-400
01.03.2015;0266031744;18210101012020000110;-1800
01.03.2015;0266031744;18210301000010000110;-6334
01.03.2015;0266031744;18210301000010000110;-1863,18
01.03.2015;0266022098;18210101012020000110;-16819,46
01.03.2015;0266022098;18210101011010000110;-8699,64
01.03.2015;0266022098;18210904030010000110;-1194,31
01.03.2015;0266022098;18210301000010000110;-1364,67
01.03.2015;0266022098;18210901020040000110;-2320,34
01.03.2015;0266031575;18210301000010000110;-980
01.03.2015;0266031575;18210301000010000110;-221,98
01.03.2015;0266031575;18210502010020000110;-128,92
01.03.2015;0266031575;18210602010020000110;-165
01.03.2015;0266031462;18211603010010000140;-250
01.03.2015;0266030211;18210301000010000110;-464,04
01.03.2015;0266016908;18210502010020000110;-1207,22
01.03.2015;0266032900;18210101012020000110;-343,92
01.03.2015;0266032900;18210301000010000110;-1000
01.03.2015;0266032900;18210301000010000110;-1338,39
01.03.2015;0266032900;18210101012020000110;-900
01.03.2015;0266032900;18210101012020000110;-425,36
01.03.2015;0266032900;18210301000010000110;-5004
01.03.2015;0266019306;18210909010010000110;-464,32
01.03.2015;0266029590;18210501030010000110;-5623,18
01.03.2015;0266029590;18210501030010000110;-4408,49
01.03.2015;0266031335;18210501050010000110;-1148,68
01.03.2015;0266031335;18211603010010000140;-800
01.03.2015;0266031335;18210501050010000110;-5253,24
01.03.2015;0266031134;18210909020070000110;-2382
01.03.2015;0266031134;18210301000010000110;-3000,14
01.03.2015;0266031134;18210909010010000110;-16426
01.03.2015;0266031134;18210301000010000110;-832
01.03.2015;0266031134;18210909030080000110;-1067
01.03.2015;0266031134;18210909020070000110;-1569,27
01.03.2015;0266031134;18210909010010000110;-10178,87
01.03.2015;0266031134;18210301000010000110;-4808
01.03.2015;0266031134;18210909030080000110;-681,34
01.03.2015;0266025571;18210909010010000110;-27939
01.03.2015;0266025571;18210909020070000110;-984,71
01.03.2015;0266025571;18210909010010000110;-19480,12
01.03.2015;0266025571;18210101012020000110;-5804,24
01.03.2015;0266025571;18210101011010000110;-3207
01.03.2015;0266025571;18210301000010000110;-47750,59
01.03.2015;0266025571;18210301000010000110;-2000
01.03.2015;0266025571;18210101012020000110;-8634
01.03.2015;0266025571;18210101011010000110;-2178,28
01.03.2015;0266025571;18211603010010000140;-300
01.03.2015;0266025571;18210301000010000110;-124,86
01.03.2015;0266025571;18210909030080000110;-1317,72
01.03.2015;0266025571;18210909030080000110;-1987
01.03.2015;0266025571;18210909020070000110;-1859
01.03.2015;0266025571;18210301000010000110;-39749,75
01.03.2015;0259006673;18211603010010000140;-82538,2
01.03.2015;0259006673;18210904010020000110;-372,37
01.03.2015;0259006673;18210904010020000110;-250
01.03.2015;0259006673;18210301000010000110;-600
01.03.2015;0266019909;18210904010020000110;-577
01.03.2015;0266019909;18210904010020000110;-854,24
01.03.2015;0266019909;18210907032040000110;-153
01.03.2015;0266019909;18210907032040000110;-241,09
01.03.2015;0266019909;18210904030010000110;-700,95
01.03.2015;0266019909;18210904030010000110;-488
01.03.2015;0266019909;18210901020040000110;-131,94
01.03.2015;0266028815;18210502020020000110;-946
01.03.2015;0266032868;18210101012020000110;-900
01.03.2015;0266032868;18210502010020000110;-18110,92
01.03.2015;0266032868;18210502010020000110;-51790,02
01.03.2015;0266033477;18210301000010000110;-2000
01.03.2015;0266033068;18210101011010000110;-410
01.03.2015;0266033068;18210101012020000110;-3690
01.03.2015;0266033068;18210301000010000110;-3000
01.03.2015;0266020911;18210502020020000110;-166,35
01.03.2015;0266032265;18210301000010000110;-1000
01.03.2015;0266032265;18211603010010000140;-200
01.03.2015;0266026141;18210501011010000110;-227,05
01.03.2015;0266026141;18210501011010000110;-7270
01.03.2015;0266026085;18210909010010000110;-14691,7
01.03.2015;0266026085;18210602010020000110;-31136,7
01.03.2015;0266026085;18210909010010000110;-8087,73
01.03.2015;0266026085;18210301000010000110;-3680,82
01.03.2015;0266026085;18210602010020000110;-62159,49
01.03.2015;0266026085;18210301000010000110;-12404
01.03.2015;0266026085;18211603010010000140;-342,17
01.03.2015;0266024338;18210301000010000110;-1121
01.03.2015;0266024338;18210501050010000110;-1216,5
01.03.2015;0266024338;18210301000010000110;-374,45
01.03.2015;0266024338;18210501050010000110;-4178
01.03.2015;0266024338;18210102010010000110;-37932,5
01.03.2015;0266024338;18210102010010000110;-2332
01.03.2015;0266024338;18210102010010000110;-1852,8
01.03.2015;0266014019;18210301000010000110;-371,97
01.03.2015;0266014019;18210101011010000110;-148,33
01.03.2015;0266014019;18210101012020000110;-308,7
01.03.2015;0266014019;18210501022010000110;-338,29
01.03.2015;0266014019;18210501022010000110;-319
01.03.2015;0266027924;18210909010010000110;-267
01.03.2015;0266027924;18210101012020000110;-219
01.03.2015;0266027924;18211603010010000140;-700
01.03.2015;0266027924;18210301000010000110;-200
01.03.2015;0266012406;18210907032040000110;-210
01.03.2015;0266012406;18210907032040000110;-396,86
01.03.2015;0266030959;18210604011020000110;-328,04
01.03.2015;0266021552;18210501012010000110;-6880,4
01.03.2015;0266021552;18210501012010000110;-56126,94
01.03.2015;0266021552;18210501012010000110;-66637,45
01.03.2015;0266021552;18210907012040000110;-206
01.03.2015;0266029181;18210501021010000110;-377,87
01.03.2015;0266022027;18210501021010000110;-524,86
01.03.2015;0266022027;18210501050010000110;-887
01.03.2015;0266022027;18210301000010000110;-8002,03
01.03.2015;0266022027;18210301000010000110;-1150,29
01.03.2015;0266033212;18210301000010000110;-166
01.03.2015;0266033212;18210101012020000110;-297
01.03.2015;0266033212;18210101012020000110;-142,57
01.03.2015;0266022637;18210501011010000110;-436,95
01.03.2015;0266022637;18210501012010000110;-10407,31
01.03.2015;0266022637;18210501011010000110;-1500
01.03.2015;0266022637;18210501012010000110;-22135,13
01.03.2015;0266025187;18210502020020000110;-33277,02
01.03.2015;0266021471;18210909020070000110;-1354
01.03.2015;0266021471;18210909010010000110;-8363
01.03.2015;0266021471;18210909020070000110;-5800
01.03.2015;0266021471;18210909010010000110;-40000
01.03.2015;0266021471;18210301000010000110;-1310
01.03.2015;0266021471;18210909010010000110;-1126
01.03.2015;0266021471;18210909030080000110;-656
01.03.2015;0266021471;18210909030080000110;-6200
01.03.2015;0266021471;18210102010010000110;-894,96
01.03.2015;0266021471;18210909030080000110;-350,86
01.03.2015;0266021471;18211603010010000140;-200
01.03.2015;0266021471;18210909030080000110;-1403
01.03.2015;0266021471;18210909020070000110;-145,36
01.03.2015;0266021471;18210102010010000110;-35762
01.03.2015;0266021471;18210102010010000110;-13454
01.03.2015;0266021471;18210909010010000110;-1001
01.03.2015;0266021471;18210909020070000110;-404
01.03.2015;0266021471;18210102010010000110;-14001
01.03.2015;0266029713;18210501021010000110;-2880
01.03.2015;0266029713;18210501021010000110;-530,37
01.03.2015;0266029713;18210501021010000110;-4690,46
01.03.2015;0266031085;18210301000010000110;-26119
01.03.2015;0266017718;18210906010020000110;-1645,17
01.03.2015;0266017718;18210904010020000110;-455,74
01.03.2015;0266017718;18210904010020000110;-257
01.03.2015;0266017718;18210301000010000110;-418,28
01.03.2015;0266017718;18210906010020000110;-898,5
01.03.2015;0266017718;18211603010010000140;-1000
01.03.2015;0266033847;18211603010010000140;-200
01.03.2015;0266033847;18210301000010000110;-19019,03
01.03.2015;0266033847;18210602010020000110;-1250,31
01.03.2015;0266033847;18210602010020000110;-6317
01.03.2015;0266033847;18210301000010000110;-42576,41
01.03.2015;0266025194;18210501022010000110;-155,77
01.03.2015;0266027459;18210501012010000110;-288,13
01.03.2015;0266027850;18210301000010000110;-171
01.03.2015;0266027850;18210301000010000110;-138,43
01.03.2015;0266017429;18210901020040000110;-395
01.03.2015;0266017429;18210904010020000110;-3202,02
01.03.2015;0266017429;18210904010020000110;-2369
01.03.2015;0266017429;18210901020040000110;-556,94
01.03.2015;0266014900;18210101012020000110;-874,74
01.03.2015;0266014900;18210907032040000110;-140,72
01.03.2015;0266014900;18210904010020000110;-170,13
01.03.2015;0266014900;18210101012020000110;-1244,71
01.03.2015;0266020157;18210907032040000110;-171,5
01.03.2015;0266020157;18210904030010000110;-303,85
01.03.2015;0266020157;18210907032040000110;-108
01.03.2015;0266020157;18210904010020000110;-189,33
01.03.2015;0266020157;18210904010020000110;-147
01.03.2015;0266020157;18210901020040000110;-102
01.03.2015;0266020157;18210904030010000110;-180
01.03.2015;0266020157;18210907032040000110;-103,6
01.03.2015;0266020157;18210901020040000110;-168,42
01.03.2015;0266021753;18210904010020000110;-684
01.03.2015;0266021753;18210904010020000110;-968,13
01.03.2015;0266034209;18210501011010000110;-1000
01.03.2015;0266012533;18210908030070000140;-639
01.03.2015;0266012533;18210908030070000140;-412,41
01.03.2015;0266030243;18210604011020000110;-156,85
01.03.2015;0266030243;18210101012020000110;-6674,16
01.03.2015;0266030243;18210604011020000110;-2214
01.03.2015;0266030243;18210101011010000110;-216,92
01.03.2015;0266030243;18210301000010000110;-299,36
01.03.2015;0266028981;18210501011010000110;-2557,28
01.03.2015;0266028981;18210501011010000110;-607,45
01.03.2015;0266021721;18210909010010000110;-426,09
01.03.2015;0266021721;18210301000010000110;-1108,3
01.03.2015;0266017370;18210502020020000110;-2382,97
01.03.2015;0266017370;18210301000010000110;-666,9
01.03.2015;0266024994;18210301000010000110;-3548
01.03.2015;0266024994;18210502020020000110;-32099
01.03.2015;0266024994;18210502020020000110;-4784,85
01.03.2015;0266024994;18210502010020000110;-5580,76
01.03.2015;0266024994;18210502010020000110;-82705,13
01.03.2015;0266008216;18210501012010000110;-3237
01.03.2015;0266008216;18211603010010000140;-5000
01.03.2015;0266008216;18210501012010000110;-4244,34
01.03.2015;0266008216;18210501012010000110;-4805
01.03.2015;0266008216;18210905050010000110;-431,11
01.03.2015;0266008216;18210907052040000110;-723,81
01.03.2015;0266017228;18210901020040000110;-354,55
01.03.2015;0266017228;18210904030010000110;-3432,37
01.03.2015;0266017228;18210301000010000110;-4032,04
01.03.2015;0266017228;18210101012020000110;-2401,92
01.03.2015;0266017228;18210904010020000110;-1317,6
01.03.2015;0266022267;18210501011010000110;-2790,69
01.03.2015;0266017845;18210909010010000110;-663,53
01.03.2015;0266017845;18210909030080000110;-131,22
01.03.2015;0266024546;18210301000010000110;-300
01.03.2015;0266024546;18210301000010000110;-811,64
01.03.2015;0266024546;18210602010020000110;-266
01.03.2015;0266024546;18210301000010000110;-37135
01.03.2015;0266021376;18210606032040000110;-773,12
01.03.2015;0266031350;18210606032040000110;-1018,04
01.03.2015;0266017193;18210301000010000110;-760,14
01.03.2015;0266017193;18210907052040000110;-957,42
01.03.2015;0266017193;18210301000010000110;-95971,51
01.03.2015;0266016898;18210502020020000110;-2832
01.03.2015;0266016898;18210501030010000110;-427
01.03.2015;0266016898;18210301000010000110;-8407,79
01.03.2015;0266016898;18210501022010000110;-11132
01.03.2015;0266016898;18210502010020000110;-34006
01.03.2015;0266016898;18210502020020000110;-59476
01.03.2015;0266016898;18210301000010000110;-134,75
01.03.2015;0266016898;18210501022010000110;-10520,16
01.03.2015;0266016898;18210502020020000110;-33078,41
01.03.2015;0266016898;18210502010020000110;-3134,8
01.03.2015;0266016898;18210501030010000110;-167,31
01.03.2015;0266016898;18210502010020000110;-12647,83
01.03.2015;0266019899;18210502010020000110;-16571,35
01.03.2015;0266019899;18210502010020000110;-162,54
01.03.2015;0266032674;18210301000010000110;-845,87
01.03.2015;0266029921;18210909010010000110;-14686,76
01.03.2015;0266029921;18210101011010000110;-187853,58
01.03.2015;0266029921;18210101011010000110;-78318,19
01.03.2015;0266029921;18210101012020000110;-210856,75
01.03.2015;0266029921;18210102010010000110;-23228
01.03.2015;0266029921;18210301000010000110;-104369,2
01.03.2015;0266029921;18210102010010000110;-4646
01.03.2015;0266029921;18210909010010000110;-8809
01.03.2015;0266029921;18210102010010000110;-5827
01.03.2015;0266029921;18210301000010000110;-216702,87
01.03.2015;0266029921;18210102010010000110;-9684,94
01.03.2015;0266029921;18210101012020000110;-98729
01.03.2015;0266029921;18210909010010000110;-35393
01.03.2015;0266029921;18210101011010000110;-37571
01.03.2015;0266029921;18210101012020000110;-505762
01.03.2015;0266029921;18210301000010000110;-520212
01.03.2015;0266029921;18210101012020000110;-101152
01.03.2015;0266029921;18210101011010000110;-36671
01.03.2015;0266029921;18210301000010000110;-127330
01.03.2015;0266022500;18210909010010000110;-3849
01.03.2015;0266022500;18210909020070000110;-1860
01.03.2015;0266022500;18210301000010000110;-3562
01.03.2015;0266022500;18210909030080000110;-5512
01.03.2015;0266022500;18210909020070000110;-2577
01.03.2015;0266022500;18210909030080000110;-2756
01.03.2015;0266022500;18210909010010000110;-5311
01.03.2015;0266022500;18210909030080000110;-1989
01.03.2015;0266022500;18210909020070000110;-5156
01.03.2015;0266022500;18210909030080000110;-1774,99
01.03.2015;0266022500;18210101012020000110;-22792
01.03.2015;0266022500;18210101012020000110;-2002
01.03.2015;0266022500;18210101011010000110;-19556
01.03.2015;0266022500;18210909010010000110;-10669
01.03.2015;0266022500;18210102010010000110;-187
01.03.2015;0266022500;18210502010020000110;-9048,46
01.03.2015;0266022500;18210102010010000110;-1670
01.03.2015;0266022500;18210301000010000110;-6254,33
01.03.2015;0266022500;18210301000010000110;-12167
01.03.2015;0266022500;18210502010020000110;-2798,21
01.03.2015;0266022500;18210909010010000110;-3433,74
01.03.2015;0266022500;18210909020070000110;-1659,62
01.03.2015;0266022500;18210301000010000110;-125958
01.03.2015;0266022500;18210101012020000110;-37878,34
01.03.2015;0266022500;18210101012020000110;-144492
01.03.2015;0266018905;18210904010020000110;-198
01.03.2015;0266018905;18210904010020000110;-331,84
01.03.2015;0266018905;18210906010020000110;-200
01.03.2015;0266018905;18210301000010000110;-859,92
01.03.2015;0266018905;18210909020070000110;-108,34
01.03.2015;0266032917;18210501011010000110;-416,56
01.03.2015;0266014700;18210901020040000110;-324,96
01.03.2015;0266014700;18210909010010000110;-5827,17
01.03.2015;0266014700;18210909010010000110;-2698,24
01.03.2015;0266014700;18210904010020000110;-630,83
01.03.2015;0266014700;18210301000010000110;-282,6
01.03.2015;0266014700;18210901020040000110;-681,1
01.03.2015;0266014700;18210906010020000110;-158,43
01.03.2015;0266014700;18210101011010000110;-713,05
01.03.2015;0266014700;18210904010020000110;-311,98
01.03.2015;0266014700;18210904030010000110;-1113,38
01.03.2015;0266014700;18210301000010000110;-1179,61
01.03.2015;0266014700;18210909020070000110;-695,12
01.03.2015;0266014700;18210909030080000110;-623,53
01.03.2015;0266014700;18210908040080000140;-307,65
01.03.2015;0266014700;18210101011010000110;-1494,85
01.03.2015;0266014700;18210904030010000110;-560,76
01.03.2015;0266029618;18210502010020000110;-1393,72
01.03.2015;0266021658;18210604011020000110;-119,48
01.03.2015;0266034431;18210301000010000110;-568,56
01.03.2015;0263014927;18210604011020000110;-2121,58
01.03.2015;0263014927;18210604011020000110;-25608,6
01.03.2015;0266024112;18210102010010000110;-1785183
01.03.2015;0266024112;18210604011020000110;-510,95
01.03.2015;0266024112;18210301000010000110;-17879,27
01.03.2015;0266024112;18210102010010000110;-164879,59
01.03.2015;0266024112;18210602010020000110;-1104,48
01.03.2015;0266024112;18210101012020000110;-4351,01
01.03.2015;0266024112;18210101011010000110;-460,56
01.03.2015;0266024112;18210604011020000110;-40650
01.03.2015;0266024112;18210301000010000110;-2335
01.03.2015;0266024112;18210301000010000110;-17963,71
01.03.2015;0266024112;18210602010020000110;-15304
01.03.2015;0266025613;18210301000010000110;-641
01.03.2015;0266025613;18210502020020000110;-786,67
01.03.2015;0266025613;18210301000010000110;-16272,23
01.03.2015;0266025613;18210101012020000110;-245,98
01.03.2015;0266033332;18210102010010000110;-14555
01.03.2015;0266033332;18211603010010000140;-200
01.03.2015;0266033332;18210604011020000110;-500
01.03.2015;0266018197;18210907032040000110;-226,9
01.03.2015;0266018197;18210301000010000110;-201,11
01.03.2015;0266018197;18210906010020000110;-165,93
01.03.2015;0266018197;18210904010020000110;-565,32
01.03.2015;0266018197;18210904010020000110;-1034,84
01.03.2015;0266018197;18210904030010000110;-312,47
01.03.2015;0266018197;18210904030010000110;-145,67
01.03.2015;0266018197;18210908030070000140;-103,25
01.03.2015;0266018197;18210908030070000140;-160
01.03.2015;0266018197;18210907032040000110;-126
01.03.2015;0266031550;18210501012010000110;-137133
01.03.2015;0266031550;18210101012020000110;-900
01.03.2015;0266031550;18210501012010000110;-59782,98
01.03.2015;0266019673;18211603010010000140;-150
01.03.2015;0266019673;18210501050010000110;-5765
01.03.2015;0266019673;18210501050010000110;-2304,01
01.03.2015;0266017130;18211603010010000140;-200
01.03.2015;0266003095;18210908030070000140;-615
01.03.2015;0266003095;18210908030070000140;-396,94
01.03.2015;0266018060;18210301000010000110;-3229
01.03.2015;0266018060;18210908030070000140;-158
01.03.2015;0266018060;18210904010020000110;-120,64
01.03.2015;0266018060;18210904010020000110;-194,57
01.03.2015;0266018060;18210904030010000110;-686
01.03.2015;0266018060;18210301000010000110;-1752
01.03.2015;0266018060;18210904030010000110;-1386,32
01.03.2015;0266023623;18210602010020000110;-200
01.03.2015;0266016552;18210501011010000110;-1000
01.03.2015;0266016552;18211603010010000140;-400
01.03.2015;0266016552;18210501012010000110;-1000
01.03.2015;0266017877;18210904030010000110;-962,44
01.03.2015;0266017877;18210904010020000110;-184,06
01.03.2015;0266017073;18210101012020000110;-69670,02
01.03.2015;0266017073;18210908020060000140;-6044,83
01.03.2015;0266017073;18210904030010000110;-12077,33
01.03.2015;0266017073;18210907032040000110;-269,97
01.03.2015;0266017073;18210908040080000140;-1093,81
01.03.2015;0266017073;18210901020040000110;-22158,93
01.03.2015;0266017073;18211603010010000140;-200
01.03.2015;0266017073;18210904010020000110;-22529,36
01.03.2015;0266017073;18210908030070000140;-6137,41
01.03.2015;0266017073;18210101012020000110;-217
01.03.2015;0266017073;18210907052040000110;-12957,18
01.03.2015;0266017073;18210101011010000110;-66812,56
01.03.2015;0266017620;18210602010020000110;-174,36
01.03.2015;0266011508;18210502020020000110;-13994,97
01.03.2015;0266011508;18210502020020000110;-17713,23
01.03.2015;0266016827;18210301000010000110;-6759,29
01.03.2015;0266016827;18210907032040000110;-540,1
01.03.2015;0266016827;18210907032040000110;-233,64
01.03.2015;0266016827;18210101012020000110;-1287,94
01.03.2015;0266016827;18210301000010000110;-1267,88
01.03.2015;0266016827;18210901020040000110;-1386,54
01.03.2015;0266016827;18210904030010000110;-1208,29
01.03.2015;0266016827;18210904010020000110;-4669,16
01.03.2015;0266016827;18210907052040000110;-664,77
01.03.2015;0266027307;18210101012020000110;-605523
01.03.2015;0266027307;18210101011010000110;-52923,34
01.03.2015;0266027307;18210101012020000110;-618654,31
01.03.2015;0266027307;18210301000010000110;-719836,2
01.03.2015;0266027307;18210101012020000110;-169794
01.03.2015;0266027307;18211603010010000140;-450
01.03.2015;0266027307;18210301000010000110;-696442
01.03.2015;0266027307;18210301000010000110;-1090161,1
01.03.2015;0266027307;18210301000010000110;-3509229
01.03.2015;0266027307;18210101011010000110;-169454,9
01.03.2015;0266027307;18210301000010000110;-29959,96
01.03.2015;0266027307;18210101012020000110;-2018409
01.03.2015;0266017789;18211603010010000140;-3882,41
01.03.2015;0266032988;18210301000010000110;-107,24
01.03.2015;0266032988;18210301000010000110;-1040
01.03.2015;0266009989;18210604011020000110;-1837
01.03.2015;0266009989;18210301000010000110;-19885,73
01.03.2015;0266009989;18210604011020000110;-1061,58
01.03.2015;0266002077;18210301000010000110;-404,74
01.03.2015;0266028460;18210301000010000110;-157,12
01.03.2015;0266017732;18210604011020000110;-793
01.03.2015;0266017732;18210502010020000110;-538,28
01.03.2015;0266020238;18210602010020000110;-25970
01.03.2015;0266020238;18210909010010000110;-2706943,58
01.03.2015;0266020238;18210909020070000110;-62869,74
01.03.2015;0266020238;18210909020070000110;-48525,19
01.03.2015;0266020238;18210602010020000110;-18100,21
01.03.2015;0266020238;18210909030080000110;-400210,32
01.03.2015;0266020238;18210604011020000110;-14253
01.03.2015;0266020238;18210604011020000110;-7848,29
01.03.2015;0266020238;18210909030080000110;-288177,67
01.03.2015;0266020238;18210301000010000110;-200
01.03.2015;0266020238;18210909010010000110;-1902970,98
01.03.2015;0266020238;18210301000010000110;-5042652,74
01.03.2015;0266020238;18210301000010000110;-6612278,42
01.03.2015;0266005617;18210908030070000140;-2250
01.03.2015;0266005617;18210908030070000140;-4147,86
01.03.2015;6321246751;18210606032040000110;-7599,85
01.03.2015;0266017027;18210102010010000110;-683437
01.03.2015;0266017027;18210102010010000110;-362886,88
01.03.2015;0266017027;18210301000010000110;-4771748
01.03.2015;0266017027;18210604011020000110;-838,98
01.03.2015;0266017027;18210602010020000110;-2300,39
01.03.2015;0266017027;18210301000010000110;-187840,58
01.03.2015;0266023197;18211603010010000140;-3300
01.03.2015;0266012188;18210904010020000110;-11597,59
01.03.2015;0266012188;18210301000010000110;-367,12
01.03.2015;0266012188;18210906010020000110;-34282,56
01.03.2015;0266012188;18210301000010000110;-4900,26
01.03.2015;0266012188;18210907032040000110;-539,19
01.03.2015;0266012188;18210502020020000110;-1583,53
01.03.2015;0266028614;18210101012020000110;-1564,57
01.03.2015;0266028614;18210301000010000110;-2462,17
01.03.2015;0266028614;18210604011020000110;-567,73
01.03.2015;0266028614;18210301000010000110;-151531
01.03.2015;0266028614;18210101011010000110;-173,93
01.03.2015;0266029664;18210101011010000110;-272,62
01.03.2015;0266029664;18210301000010000110;-186676
01.03.2015;0266029664;18210101012020000110;-1382,43
01.03.2015;0266029664;18210301000010000110;-205,36
01.03.2015;0266017309;18210907052040000110;-124,5
01.03.2015;0266017309;18210904030010000110;-1188,84
01.03.2015;0266017309;18210907032040000110;-155,66
01.03.2015;0266017309;18210904030010000110;-578,83
01.03.2015;0266005039;18210604011020000110;-322,32
01.03.2015;0266005039;18210604011020000110;-4651
01.03.2015;0266033702;18210101011010000110;-191,96
01.03.2015;0266033702;18210101012020000110;-222,61
01.03.2015;0266033702;18210102010010000110;-5381548,05
01.03.2015;0266033702;18210301000010000110;-14388121,68
01.03.2015;0266033702;18210301000010000110;-846624,42
01.03.2015;0266033702;18210602010020000110;-12455,85
01.03.2015;0266033702;18210604011020000110;-26592
01.03.2015;0266033702;18210102010010000110;-761733,13
01.03.2015;0266033702;18210602010020000110;-72568
01.03.2015;0266033702;18210301000010000110;-126297
01.03.2015;0266033702;18210604011020000110;-2348,92
01.03.2015;0266033702;18210102010010000110;-1626413
01.03.2015;0266022796;18210301000010000110;-1000
01.03.2015;0266028195;18210301000010000110;-53532,29
01.03.2015;0266028195;18210101012020000110;-25455,75
01.03.2015;0266028195;18210101011010000110;-9454,83
01.03.2015;0266032547;18210909010010000110;-291662,74
01.03.2015;0266032547;18210301000010000110;-15854
01.03.2015;0266032547;18210101012020000110;-1800
01.03.2015;0266032547;18210101011010000110;-200
01.03.2015;0266032547;18210301000010000110;-6380,46
01.03.2015;0266032547;18210909010010000110;-139870,15
01.03.2015;0266032970;18210101011010000110;-1411,66
01.03.2015;0266032970;18210101012020000110;-73861,38
01.03.2015;0266031328;18211603010010000140;-200
01.03.2015;0266023863;18210301000010000110;-1000
01.03.2015;0266034488;18210301000010000110;-93430,08
01.03.2015;0266034488;18210604011020000110;-859,23
01.03.2015;0266034488;18210301000010000110;-91278,42
01.03.2015;0266019472;18210909020070000110;-1219,11
01.03.2015;0266019472;18210909030080000110;-1095,24
01.03.2015;0266019472;18210907032040000110;-135
01.03.2015;0266019472;18210904010020000110;-593,75
01.03.2015;0266019472;18210904030010000110;-648,92
