ƒ‡Ú‡;»ÌÌ; ¡ ;—‡Î¸‰Ó
01.04.2015;0278097404;18210907012040000110;-189,88
01.04.2015;0276073895;18210101012020000110;-98943,43
01.04.2015;0277124694;18210101012020000110;-193,38
01.04.2015;7725238003;18210502020020000110;-60390,7
01.04.2015;7725238003;18210907032040000110;-199,01
01.04.2015;0274078785;18210604011020000110;-8709,3
01.04.2015;0268021519;18210602010020000110;-134,66
01.04.2015;0266023824;18210905030010000110;-344,23
01.04.2015;0266010776;18210905050010000110;-761,7
01.04.2015;0266010776;18210301000010000110;-3815,3
01.04.2015;0266013858;18210908030070000140;-249,26
01.04.2015;4401143268;18210502010020000110;-947,01
01.04.2015;0278083560;18211606000010000140;-30000
01.04.2015;0266041661;18210101012020000110;-272,87
01.04.2015;0266035629;18210501011010000110;-11064,56
01.04.2015;0277105130;18210606032040000110;-3884,47
01.04.2015;0277105130;18211603010010000140;-600
01.04.2015;0277105130;18210602010020000110;-2080,66
01.04.2015;7705283417;18210602010020000110;-22624,22
01.04.2015;0266033710;18210101012020000110;-4938,18
01.04.2015;0266033710;18210101011010000110;-547,85
01.04.2015;0266035749;18210101012020000110;-451,8
01.04.2015;0266041950;18210501021010000110;-234,17
01.04.2015;0268052845;18210502010020000110;-25217,74
01.04.2015;0266036238;18210501011010000110;-203,9
01.04.2015;0266042577;18210301000010000110;-1305,51
01.04.2015;0266040210;18210606032040000110;-5494,69
01.04.2015;0266042915;18210101011010000110;-180,05
01.04.2015;0266042915;18210101012020000110;-1623
01.04.2015;0266025317;18210501050010000110;-181643
01.04.2015;0266043186;18210101012020000110;-7315,01
01.04.2015;0266043186;18210301000010000110;-13704,75
01.04.2015;0266043186;18210101011010000110;-813,22
01.04.2015;0266043186;18211603010010000140;-200
01.04.2015;0266041647;18211603010010000140;-400
01.04.2015;0266041647;18210301000010000110;-1000
01.04.2015;0266040241;18210501011010000110;-1608,72
01.04.2015;0266043411;18211603010010000140;-200
01.04.2015;0266040160;18211603010010000140;-200
01.04.2015;0266042312;18210101012020000110;-19231,29
01.04.2015;0266042312;18210101011010000110;-2137,59
01.04.2015;0266034819;18210502010020000110;-1000
01.04.2015;0256022476;18210501011010000110;-120,45
01.04.2015;0275073395;18210602010020000110;-189944
01.04.2015;0275073395;18210301000010000110;-2639
01.04.2015;0266020414;18210301000010000110;-137898,32
01.04.2015;0266020414;18210502010020000110;-230977,43
01.04.2015;0266020414;18210502020020000110;-189479,73
01.04.2015;0266041358;18210301000010000110;-122,08
01.04.2015;0266041358;18211603010010000140;-400
01.04.2015;0261019013;18210604011020000110;-5595,99
01.04.2015;0266041333;18210101012020000110;-3021,57
01.04.2015;0266041333;18210101011010000110;-324
01.04.2015;0266035509;18210301000010000110;-49912,65
01.04.2015;0266035509;18210101012020000110;-334,77
01.04.2015;0266032635;18210604011020000110;-98045,44
01.04.2015;0266032635;18210301000010000110;-374907,71
01.04.2015;0266032635;18210602010020000110;-1134478,48
01.04.2015;0266034921;18210301000010000110;-4948,04
01.04.2015;0266034791;18210101012020000110;-3824
01.04.2015;0266034791;18210101011010000110;-425
01.04.2015;0266034791;18210301000010000110;-4125
01.04.2015;0266040668;18210101012020000110;-247,06
01.04.2015;0266040668;18210301000010000110;-291,68
01.04.2015;0266043250;18211603010010000140;-200
01.04.2015;0266041069;18211603010010000140;-400
01.04.2015;0266035273;18210301000010000110;-3515,42
01.04.2015;0266040731;18210501011010000110;-576
01.04.2015;0277100069;18210606032040000110;-29193,57
01.04.2015;7733647507;18210606032040000110;-29950,6
01.04.2015;0266043161;18210301000010000110;-3233,6
01.04.2015;0266040435;18210501011010000110;-1000
01.04.2015;0266035393;18210502010020000110;-2000
01.04.2015;0266034505;18210501021010000110;-10597,46
01.04.2015;0266035330;18210501011010000110;-1600,26
01.04.2015;0266042746;18211603010010000140;-200
01.04.2015;0266041781;18210101012020000110;-5054,39
01.04.2015;0266041781;18210101011010000110;-561,15
01.04.2015;0266035280;18210501021010000110;-178,5
01.04.2015;0266035280;18210501050010000110;-39132
01.04.2015;0266040918;18210501021010000110;-114070
01.04.2015;0266042658;18211603010010000140;-200
01.04.2015;0266029054;18210301000010000110;-9314,6
01.04.2015;0266034865;18210501011010000110;-1000
01.04.2015;0266034583;18210301000010000110;-714,45
01.04.2015;0266034583;18211603010010000140;-200
01.04.2015;0266036090;18210501021010000110;-597,42
01.04.2015;0266036164;18210602010020000110;-9360,15
01.04.2015;0266036164;18210301000010000110;-10731,19
01.04.2015;0266041051;18210501021010000110;-115422,2
01.04.2015;0266035837;18210101011010000110;-420,06
01.04.2015;0266035837;18210301000010000110;-4314,11
01.04.2015;0266035837;18210101012020000110;-3777,96
01.04.2015;0266042552;18211603010010000140;-200
01.04.2015;0268067048;18210502010020000110;-4001,24
01.04.2015;0261017506;18210502010020000110;-197,19
01.04.2015;0266040114;18210501021010000110;-12881,57
01.04.2015;0266040058;18210101012020000110;-272,29
01.04.2015;0266040227;18210501011010000110;-182,39
01.04.2015;0242007245;18211603010010000140;-10600
01.04.2015;0266032240;18211603010010000140;-200
01.04.2015;2543013976;18210301000010000110;-2228,88
01.04.2015;2540156599;18210101012020000110;-13503,71
01.04.2015;2540156599;18210301000010000110;-303,88
01.04.2015;0266042337;18210501011010000110;-173,29
01.04.2015;0266035107;18210102010010000110;-2133890,42
01.04.2015;0266035058;18210101012020000110;-110,5
01.04.2015;0266035058;18210301000010000110;-178,23
01.04.2015;0266035869;18210501021010000110;-679,26
01.04.2015;0266042200;18210502010020000110;-1123,63
01.04.2015;0266042496;18210501021010000110;-10634
01.04.2015;0266034632;18210501050010000110;-84276,84
01.04.2015;0266034632;18210502010020000110;-1000
01.04.2015;0266034632;18211603010010000140;-1600
01.04.2015;0266042175;18210501021010000110;-3364
01.04.2015;7704675059;18210602010020000110;-25965,14
01.04.2015;0266043154;18210501011010000110;-4362
01.04.2015;0266035957;18210301000010000110;-9257,63
01.04.2015;0266042432;18210501050010000110;-40169
01.04.2015;7704843987;18211603010010000140;-200
01.04.2015;0276046108;18211606000010000140;-30000
01.04.2015;0266034738;18210502010020000110;-5666,12
01.04.2015;0266034738;18210501021010000110;-3000
01.04.2015;0266034664;18210501011010000110;-472,87
01.04.2015;0266041943;18210501021010000110;-143,31
01.04.2015;0266035315;18211603010010000140;-400
01.04.2015;0266036453;18210301000010000110;-9019,47
01.04.2015;0266036453;18210101011010000110;-490,85
01.04.2015;0266036453;18210101012020000110;-7554,76
01.04.2015;0266036559;18210501050010000110;-1239
01.04.2015;0266036559;18210501021010000110;-503,46
01.04.2015;0266040019;18210501050010000110;-520
01.04.2015;0266040474;18210501021010000110;-4372,55
01.04.2015;0266028212;18210301000010000110;-36038,64
01.04.2015;0266028212;18210602010020000110;-308,73
01.04.2015;0266042182;18210101011010000110;-435,12
01.04.2015;0266042182;18210101012020000110;-3912,08
01.04.2015;0266042305;18210301000010000110;-179239,99
01.04.2015;0266042841;18210502010020000110;-10612,29
01.04.2015;0266042672;18210101011010000110;-692,96
01.04.2015;0266042672;18210101012020000110;-6233,77
01.04.2015;0266042672;18210301000010000110;-10178,24
01.04.2015;6732036616;18210301000010000110;-10248599,59
01.04.2015;6732036616;18211603010010000140;-800
01.04.2015;6234110352;18210101011010000110;-767,65
01.04.2015;0266040756;18210101012020000110;-24296,46
01.04.2015;0266040756;18210101011010000110;-2904,52
01.04.2015;5263105387;18210301000010000110;-2324160
01.04.2015;0266041076;18210501050010000110;-282,65
01.04.2015;0266040315;18211603010010000140;-400
01.04.2015;0266040315;18210301000010000110;-3000
01.04.2015;0266040192;18210502010020000110;-170,97
01.04.2015;0266040192;18211603010010000140;-200
01.04.2015;0266036171;18210501021010000110;-17307,87
01.04.2015;0274170484;18211603010010000140;-400
01.04.2015;0266041809;18210301000010000110;-3162,95
01.04.2015;0266041809;18210101011010000110;-12866
01.04.2015;0266041809;18210101012020000110;-115793,61
01.04.2015;0266041213;18210501011010000110;-815,58
01.04.2015;0266020380;18210501021010000110;-30879,09
01.04.2015;0266031945;18210501021010000110;-8399,93
01.04.2015;0266042721;18210101012020000110;-3399,81
01.04.2015;0266042721;18210301000010000110;-593,48
01.04.2015;0266042721;18210604011020000110;-1090,94
01.04.2015;0266042721;18210101011010000110;-381,6
01.04.2015;0266035227;18210501011010000110;-111867,6
01.04.2015;0266035570;18210301000010000110;-1757,98
01.04.2015;0266036414;18210301000010000110;-93781,87
01.04.2015;0266040636;18210301000010000110;-131,67
01.04.2015;0266035266;18210301000010000110;-1096,82
01.04.2015;0266041238;18210604011020000110;-1377,95
01.04.2015;0266041238;18210301000010000110;-1171
01.04.2015;0266040273;18210501011010000110;-17152
01.04.2015;0266035996;18210101011010000110;-336,27
01.04.2015;0266035996;18210301000010000110;-5060,62
01.04.2015;0266035996;18210101012020000110;-3025,79
01.04.2015;0266041982;18210301000010000110;-1000
01.04.2015;0266041982;18211603010010000140;-600
01.04.2015;0266033798;18211603010010000140;-1000
01.04.2015;0266026166;18211603010010000140;-200
01.04.2015;0266036206;18210501050010000110;-173,36
01.04.2015;0266035322;18210101011010000110;-1056
01.04.2015;0266035322;18210602010020000110;-156,01
01.04.2015;0266035322;18210101012020000110;-9502,18
01.04.2015;0266040805;18211603010010000140;-200
01.04.2015;0266040234;18211603010010000140;-400
01.04.2015;0266040795;18211603010010000140;-200
01.04.2015;0266040749;18210502010020000110;-6468,13
01.04.2015;0266035611;18210501021010000110;-142641,1
01.04.2015;0266035611;18210604011020000110;-122,56
01.04.2015;0266035160;18210501011010000110;-33785,84
01.04.2015;0266041911;18210301000010000110;-136,99
01.04.2015;0266034569;18211603010010000140;-200
01.04.2015;0266034569;18210501021010000110;-122,7
01.04.2015;0266041301;18210501050010000110;-566789
01.04.2015;0266036647;18210501050010000110;-21164
01.04.2015;0266040280;18210501011010000110;-91320,4
01.04.2015;0266025469;18211603010010000140;-150
01.04.2015;0266041541;18210502010020000110;-408,2
01.04.2015;2538119511;18210301000010000110;-345,11
01.04.2015;0266043130;18211603010010000140;-200
01.04.2015;0266040322;18211603010010000140;-200
01.04.2015;0266040322;18210501011010000110;-42228,73
01.04.2015;0266023912;18210101012020000110;-2887247,15
01.04.2015;0266023912;18210301000010000110;-4328734
01.04.2015;0266023912;18210101011010000110;-320791,02
01.04.2015;0266035594;18210501011010000110;-24000
01.04.2015;0266040700;18210301000010000110;-6217,44
01.04.2015;0266040700;18210101012020000110;-126,12
01.04.2015;0266036580;18210501011010000110;-108382,23
01.04.2015;0266031381;18210101011010000110;-471,42
01.04.2015;0266031381;18210301000010000110;-3880,1
01.04.2015;0266031381;18210101012020000110;-7441,53
01.04.2015;0266034946;18210301000010000110;-18477,24
01.04.2015;0266041485;18210101012020000110;-29477,23
01.04.2015;0266041485;18210101011010000110;-3275,49
01.04.2015;0266041559;18211603010010000140;-200
01.04.2015;0266041291;18211603010010000140;-200
01.04.2015;0266040989;18211603010010000140;-400
01.04.2015;0266040763;18210301000010000110;-16983,98
01.04.2015;0266040763;18210101012020000110;-144,46
01.04.2015;0266040957;18211603010010000140;-200
01.04.2015;0266042489;18210301000010000110;-17529
01.04.2015;0266042489;18210101012020000110;-101,79
01.04.2015;0261020682;18210101011010000110;-840,23
01.04.2015;0261020682;18210602010020000110;-954,26
01.04.2015;0266041510;18210101012020000110;-264224,93
01.04.2015;0266041510;18210602010020000110;-2326,64
01.04.2015;0266041510;18210301000010000110;-24374,33
01.04.2015;0266041510;18210101011010000110;-24153,15
01.04.2015;0276144909;18210501021010000110;-2096,52
01.04.2015;0266042873;18210501021010000110;-667,06
01.04.2015;0266042873;18210501050010000110;-85604
01.04.2015;0266029382;18210101011010000110;-4190,55
01.04.2015;0266029382;18210101012020000110;-37724,21
01.04.2015;0266029382;18211603010010000140;-2950
01.04.2015;0266029382;18210301000010000110;-1265465,48
01.04.2015;0266042030;18210101012020000110;-12478,28
01.04.2015;0266042030;18210101011010000110;-1385,39
01.04.2015;0266042030;18210301000010000110;-3611,93
01.04.2015;0266042778;18210501050010000110;-3678
01.04.2015;0266042778;18210501021010000110;-4038,09
01.04.2015;0266034625;18210501012010000110;-647,71
01.04.2015;0266042320;18211603010010000140;-200
01.04.2015;7802772445;18210101012020000110;-3409232
01.04.2015;0266042961;18210301000010000110;-50633,48
01.04.2015;0266034985;18210501021010000110;-1465,4
01.04.2015;0266036630;18210602010020000110;-373760,76
01.04.2015;0266036630;18210101011010000110;-72221,86
01.04.2015;0266036630;18210101012020000110;-649993,7
01.04.2015;0266036630;18210301000010000110;-2061975,94
01.04.2015;0266042633;18210101011010000110;-3016,47
01.04.2015;0266042633;18210101012020000110;-27186,09
01.04.2015;0266029865;18210606032040000110;-5371,07
01.04.2015;0266029865;18210604011020000110;-391,44
01.04.2015;0266029865;18210301000010000110;-4595963
01.04.2015;0266029865;18210602010020000110;-2097511
01.04.2015;0266034760;18210301000010000110;-561,87
01.04.2015;0266035700;18211603010010000140;-200
01.04.2015;0266036189;18210501050010000110;-4553
01.04.2015;0266036333;18210602010020000110;-694,16
01.04.2015;0266036333;18210101011010000110;-143,04
01.04.2015;0266036333;18210101012020000110;-1290,35
01.04.2015;0266042584;18210501011010000110;-37074
01.04.2015;0261013300;18210501050010000110;-47068,58
01.04.2015;3329011690;18210301000010000110;-5972945,85
01.04.2015;3329011690;18210101011010000110;-533753,26
01.04.2015;0253003588;18210907032040000110;-1213,15
01.04.2015;0253003588;18210904010020000110;-21655,19
01.04.2015;0253003588;18210907052040000110;-48899,64
01.04.2015;0253003588;18210906010020000110;-84581,73
01.04.2015;0266035650;18210101011010000110;-946,32
01.04.2015;0266035650;18210301000010000110;-312475,97
01.04.2015;0266035650;18210602010020000110;-1535,78
01.04.2015;0266035650;18210101012020000110;-8543,83
01.04.2015;0266040932;18210101012020000110;-6718,94
01.04.2015;0266040932;18210101011010000110;-746,82
01.04.2015;0266034978;18210501021010000110;-846,46
01.04.2015;0266043041;18210501021010000110;-779220
01.04.2015;0266040851;18210101011010000110;-243,57
01.04.2015;0266040851;18210301000010000110;-609,3
01.04.2015;0266040851;18210602010020000110;-3353,92
01.04.2015;0266040851;18210101012020000110;-2416,46
01.04.2015;3702676081;18210101011010000110;-1230105,23
01.04.2015;3702676081;18210401000010000110;-8774,58
01.04.2015;3702676081;18210301000010000110;-8482132,69
01.04.2015;0266042810;18211603010010000140;-400
01.04.2015;0266042369;18210604011020000110;-2484,5
01.04.2015;0266042369;18210501011010000110;-822978,96
01.04.2015;0266040594;18210501021010000110;-5075,43
01.04.2015;0266040594;18210501050010000110;-2330
01.04.2015;0266035178;18210301000010000110;-573247,22
01.04.2015;0266035178;18210101011010000110;-1708,76
01.04.2015;0266035178;18210101012020000110;-436710,36
01.04.2015;0266036615;18211603010010000140;-200
01.04.2015;0266036615;18210101012020000110;-112,67
01.04.2015;0266036615;18210301000010000110;-537,19
01.04.2015;0266035019;18210501050010000110;-2160
01.04.2015;0266035467;18210101012020000110;-432,54
01.04.2015;0266035467;18210301000010000110;-1312,99
01.04.2015;0266033822;18210501021010000110;-504,01
01.04.2015;0266041260;18210501011010000110;-2961,05
01.04.2015;0266040996;18210501050010000110;-4473
01.04.2015;0268054377;18210301000010000110;-29949,93
01.04.2015;0268054377;18210101012020000110;-1982,48
01.04.2015;0268054377;18211603010010000140;-1200
01.04.2015;0268054377;18210101011010000110;-220,4
01.04.2015;0266040467;18210301000010000110;-19789,14
01.04.2015;0266040467;18210101011010000110;-4984
01.04.2015;0266040467;18210101012020000110;-44863,33
01.04.2015;0266043179;18210101011010000110;-897,25
01.04.2015;0266043179;18210101012020000110;-8076,22
01.04.2015;0266043179;18210301000010000110;-8488,96
01.04.2015;0266029431;18210301000010000110;-200
01.04.2015;0269036123;18210101012020000110;-1203,76
01.04.2015;0266036118;18211603010010000140;-400
01.04.2015;1215167604;18210301000010000110;-8416,57
01.04.2015;1215167604;18210101011010000110;-654,18
01.04.2015;1215167604;18211603010010000140;-200
01.04.2015;0266035820;18210602010020000110;-1241
01.04.2015;0266035820;18210301000010000110;-77404,26
01.04.2015;0266035820;18210101012020000110;-1468,58
01.04.2015;0266041164;18210301000010000110;-3024,58
01.04.2015;0266041164;18210101011010000110;-441,12
01.04.2015;0266041164;18210101012020000110;-3967,09
01.04.2015;2223056089;18211603010010000140;-16200
01.04.2015;0266040604;18210101012020000110;-6682,78
01.04.2015;0266040604;18210301000010000110;-1000
01.04.2015;0266040604;18210101011010000110;-732,26
01.04.2015;0266041083;18210501011010000110;-365,48
01.04.2015;0266036566;18210101012020000110;-27657,88
01.04.2015;0266036566;18210602010020000110;-2568,71
01.04.2015;0266036566;18210101011010000110;-3074,44
01.04.2015;0266034840;18210301000010000110;-3968,49
01.04.2015;2543019181;18210301000010000110;-565,72
01.04.2015;0266042908;18210101012020000110;-1350,04
01.04.2015;0266042908;18211603010010000140;-200
01.04.2015;0266042908;18210101011010000110;-149,58
01.04.2015;0266040682;18210501021010000110;-8893
01.04.2015;0266017323;18210101012020000110;-19354
01.04.2015;0266017323;18210101011010000110;-2150
01.04.2015;0266017323;18210904030010000110;-13664,89
01.04.2015;0266017323;18210604011020000110;-12630,06
01.04.2015;0266017323;18210901020040000110;-13530,9
01.04.2015;0266017323;18210904010020000110;-29158,94
01.04.2015;0266017323;18210301000010000110;-859652,82
01.04.2015;0266017323;18210909030080000110;-525,39
01.04.2015;0266017323;18210602010020000110;-30097,27
01.04.2015;0266024680;18211603010010000140;-200
01.04.2015;0266035259;18210501011010000110;-808,56
01.04.2015;0274127048;18210101011010000110;-8324,83
01.04.2015;0274127048;18210301000010000110;-50297,85
01.04.2015;0266041206;18210501021010000110;-45171
01.04.2015;0266035234;18210501021010000110;-172,98
01.04.2015;0266035234;18210502010020000110;-301,2
01.04.2015;0266035185;18210101012020000110;-643817
01.04.2015;0266035185;18210101011010000110;-69888
01.04.2015;3250517260;18210101011010000110;-60462,42
01.04.2015;0266040386;18210602010020000110;-3683,01
01.04.2015;0266040386;18210604011020000110;-85652,4
01.04.2015;0266043098;18210501011010000110;-53454
01.04.2015;0266042104;18210101011010000110;-1294,36
01.04.2015;0266042104;18210101012020000110;-11653,2
01.04.2015;0266034512;18210101011010000110;-4554
01.04.2015;0266034512;18210301000010000110;-97005,37
01.04.2015;0266034512;18210101012020000110;-65264,4
01.04.2015;0266034992;18210501021010000110;-19611,85
01.04.2015;0266040516;18210502010020000110;-1000,44
01.04.2015;0266036460;18210301000010000110;-2000
01.04.2015;0266041686;18211603010010000140;-200
01.04.2015;0266036044;18210501021010000110;-315087,81
01.04.2015;0266023214;18210602010020000110;-96138,67
01.04.2015;0266023214;18210901020040000110;-386,62
01.04.2015;0266023214;18210908030070000140;-1026,63
01.04.2015;0266023214;18210905050010000110;-572,64
01.04.2015;0266023214;18211603010010000140;-5000
01.04.2015;0276118698;18210301000010000110;-1104,01
01.04.2015;0266042986;18210501021010000110;-325,16
01.04.2015;0266042986;18210501050010000110;-1019
01.04.2015;0266035241;18210101011010000110;-6293,47
01.04.2015;0266035241;18210301000010000110;-65691,24
01.04.2015;0266035241;18210101012020000110;-56646,26
01.04.2015;0266015069;18210301000010000110;-5152,44
01.04.2015;0266015069;18210907032040000110;-130,77
01.04.2015;0266015069;18210907052040000110;-259
01.04.2015;0266015069;18210901020040000110;-539,04
01.04.2015;0266015069;18210904030010000110;-898,75
01.04.2015;0266015069;18210904010020000110;-196,69
01.04.2015;0266015069;18210909010010000110;-678,26
01.04.2015;0266042288;18210101011010000110;-449,86
01.04.2015;0266042288;18210101012020000110;-2241,55
01.04.2015;0266042288;18210301000010000110;-335552,21
01.04.2015;2543033531;18210101011010000110;-983,91
01.04.2015;0266005494;18211603010010000140;-800
01.04.2015;0266036291;18210301000010000110;-35040,05
01.04.2015;0266036291;18210101011010000110;-1519,15
01.04.2015;0266036291;18210101012020000110;-13406,32
01.04.2015;0274131975;18210501021010000110;-37588,1
01.04.2015;0274131975;18210501050010000110;-186500
01.04.2015;0266035844;18210501011010000110;-430,57
01.04.2015;0266042714;18210501021010000110;-1346,01
01.04.2015;1658066041;18210501011010000110;-66660,3
01.04.2015;0266036005;18210501011010000110;-101,33
01.04.2015;0266042231;18210501050010000110;-4574
01.04.2015;6678009121;18210101012020000110;-153617,37
01.04.2015;6678009121;18210101011010000110;-10247,52
01.04.2015;6678009121;18211603010010000140;-400
01.04.2015;6732054975;18210301000010000110;-676,55
01.04.2015;0266036301;18211603010010000140;-200
01.04.2015;0266035675;18210501011010000110;-3686,06
01.04.2015;0266028935;18210909030080000110;-897,65
01.04.2015;0266028935;18210909010010000110;-6675,7
01.04.2015;0266028935;18210909020070000110;-845,11
01.04.2015;0266018486;18210904030010000110;-1011,56
01.04.2015;0266042993;18210101011010000110;-3323,91
01.04.2015;0266042993;18210301000010000110;-83456,01
01.04.2015;0266042993;18210101012020000110;-29913,22
01.04.2015;0266035731;18210101012020000110;-75497,68
01.04.2015;0266035731;18210301000010000110;-28607,91
01.04.2015;0266035731;18210101011010000110;-8407,15
01.04.2015;0266027723;18210502020020000110;-1000
01.04.2015;0266040509;18210301000010000110;-1000
01.04.2015;0266040509;18210102010010000110;-766334,42
01.04.2015;0266040509;18210901020040000110;-422,33
01.04.2015;0266040509;18210904010020000110;-1021,04
01.04.2015;0266040509;18210906010020000110;-100,98
01.04.2015;0266040509;18210101012020000110;-4221,53
01.04.2015;0266040509;18210904030010000110;-23778,03
01.04.2015;0266040509;18210501022010000110;-5413,05
01.04.2015;0266040509;18211603010010000140;-3800
01.04.2015;0266034833;18210502010020000110;-5073,69
01.04.2015;0266043348;18211603010010000140;-200
01.04.2015;0266040072;18211603010010000140;-400
01.04.2015;0266040072;18210101011010000110;-100,52
01.04.2015;0266040072;18210101012020000110;-1018,98
01.04.2015;0278172725;18210101012020000110;-138,97
01.04.2015;0266032956;18210301000010000110;-170,83
01.04.2015;0266032956;18210101012020000110;-591,24
01.04.2015;0266025677;18210501011010000110;-13965,65
01.04.2015;0266034520;18210501011010000110;-330,66
01.04.2015;0266040354;18210501021010000110;-2247,83
01.04.2015;0266036421;18210501050010000110;-44668
01.04.2015;0266032160;18211603010010000140;-400
01.04.2015;0266034657;18210501011010000110;-1280,57
01.04.2015;0266041277;18211603010010000140;-1000
01.04.2015;0266041326;18210501050010000110;-9168,6
01.04.2015;0266035932;18210301000010000110;-1000
01.04.2015;0266041284;18210501021010000110;-497,94
01.04.2015;0266041284;18210501050010000110;-1808
01.04.2015;1650244278;18210101012020000110;-2358,66
01.04.2015;0266020453;18210907032040000110;-110,16
01.04.2015;0266022108;18211603010010000140;-450
01.04.2015;0266022108;18210301000010000110;-1200
01.04.2015;0266022108;18210101012020000110;-876
01.04.2015;0266022108;18210602010020000110;-200
01.04.2015;0266022108;18210909010010000110;-458
01.04.2015;0266022108;18210101011010000110;-324
01.04.2015;0266029103;18210301000010000110;-4773,13
01.04.2015;0266028974;18210501011010000110;-63914,18
01.04.2015;0266029015;18211603010010000140;-600
01.04.2015;0266020358;18210909030080000110;-628,63
01.04.2015;0266020358;18210909020070000110;-404,63
01.04.2015;0266020358;18210909010010000110;-2042,34
01.04.2015;0266028808;18210301000010000110;-46964,45
01.04.2015;0266028808;18210604011020000110;-137,77
01.04.2015;0266028808;18210602010020000110;-37510,93
01.04.2015;0266024987;18210501011010000110;-600
01.04.2015;0266023831;18210501021010000110;-9600
01.04.2015;0266027280;18210602010020000110;-1050,09
01.04.2015;0266031102;18210604011020000110;-364,55
01.04.2015;0266028004;18210301000010000110;-141855,97
01.04.2015;0266028004;18210602010020000110;-3438,31
01.04.2015;0266015647;18210301000010000110;-4919
01.04.2015;0266015647;18210101011010000110;-965,17
01.04.2015;0266015647;18210101012020000110;-1856,26
01.04.2015;0266015647;18210901020040000110;-371,16
01.04.2015;0266015647;18210904010020000110;-238,52
01.04.2015;0266015647;18210904030010000110;-806,74
01.04.2015;0266015647;18210907052040000110;-604,9
01.04.2015;0266022813;18210602010020000110;-100,57
01.04.2015;0266022813;18210301000010000110;-192,05
01.04.2015;0266020333;18210501021010000110;-7550,99
01.04.2015;0266024095;18210301000010000110;-1217,17
01.04.2015;0266024360;18210301000010000110;-1100
01.04.2015;0266015566;18210501050010000110;-100321
01.04.2015;0266025532;18210301000010000110;-2345,2
01.04.2015;0266028928;18210301000010000110;-2973,14
01.04.2015;0266026328;18210301000010000110;-3040,41
01.04.2015;0266014690;18210904010020000110;-2199,98
01.04.2015;0266014690;18210501030010000110;-18481,13
01.04.2015;0266014690;18210501011010000110;-4242,37
01.04.2015;0266014690;18210906010020000110;-13084,56
01.04.2015;0266014690;18210301000010000110;-93597,52
01.04.2015;0266023976;18210101012020000110;-11664,21
01.04.2015;0266023976;18210101011010000110;-1630,45
01.04.2015;0266034047;18210301000010000110;-74527,18
01.04.2015;0266034047;18210101012020000110;-741,36
01.04.2015;0266029167;18210101012020000110;-233,06
01.04.2015;0266032530;18210501021010000110;-179546,52
01.04.2015;6324020865;18210301000010000110;-1542,86
01.04.2015;6324020865;18210101011010000110;-282,96
01.04.2015;0266034826;18210101012020000110;-1045,66
01.04.2015;0266034826;18210301000010000110;-41681,96
01.04.2015;0266034826;18210604011020000110;-45210,76
01.04.2015;0266034826;18210602010020000110;-15976,52
01.04.2015;0266034826;18210101011010000110;-107,02
01.04.2015;0266034343;18210301000010000110;-127937,8
01.04.2015;0266034343;18210602010020000110;-39836,1
01.04.2015;0266034343;18210101012020000110;-4057,31
01.04.2015;0266034343;18210604011020000110;-113621,32
01.04.2015;0266020894;18210301000010000110;-1116,61
01.04.2015;0266020894;18210909030080000110;-270,86
01.04.2015;0266020894;18210604011020000110;-200
01.04.2015;0266020894;18210909010010000110;-107,81
01.04.2015;0266020894;18210904010020000110;-152,05
01.04.2015;0266020894;18210101012020000110;-144,15
01.04.2015;7714794383;18210502010020000110;-40658,33
01.04.2015;0266019779;18210501022010000110;-999,65
01.04.2015;0266019779;18210904010020000110;-196,2
01.04.2015;0266029985;18210501012010000110;-93222,59
01.04.2015;0266029939;18211606000010000140;-40000
01.04.2015;0266015083;18210907052040000110;-253,88
01.04.2015;0266015083;18210301000010000110;-210,51
01.04.2015;0266015083;18210907012040000110;-101,8
01.04.2015;0266020446;18210907032040000110;-124,45
01.04.2015;0266019320;18210909010010000110;-398,66
01.04.2015;0266021016;18210904010020000110;-517,02
01.04.2015;0266021016;18210602010020000110;-764,05
01.04.2015;0266021016;18210301000010000110;-100,2
01.04.2015;0266021016;18210909010010000110;-12425,04
01.04.2015;0266021016;18210909020070000110;-1042,04
01.04.2015;0266021016;18210909030080000110;-1112,52
01.04.2015;0266015534;18210906010020000110;-10628,75
01.04.2015;0266015534;18210909010010000110;-2435,16
01.04.2015;0266015534;18210907052040000110;-132,09
01.04.2015;0266015534;18210907032040000110;-336,22
01.04.2015;0266015534;18210901020040000110;-1833,75
01.04.2015;0266015534;18210909020070000110;-8456,47
01.04.2015;0266015534;18210101011010000110;-2370,08
01.04.2015;0266015534;18210904030010000110;-3288,55
01.04.2015;0266015534;18210909030080000110;-724,61
01.04.2015;0266015534;18210101012020000110;-7202,85
01.04.2015;0266015380;18210901020040000110;-374
01.04.2015;0266015380;18210301000010000110;-708,52
01.04.2015;0266015380;18210101012020000110;-929
01.04.2015;0266015380;18210101011010000110;-974
01.04.2015;0266015380;18210904010020000110;-166
01.04.2015;0266033491;18210501021010000110;-10524,65
01.04.2015;0266031039;18210501011010000110;-3840
01.04.2015;0266033124;18210101011010000110;-150,46
01.04.2015;7701274771;18211603010010000140;-200
01.04.2015;7701274771;18210606032040000110;-438111,62
01.04.2015;7701274771;18210602010020000110;-95460,1
01.04.2015;0266034128;18210501011010000110;-1000
01.04.2015;0266034128;18211603010010000140;-400
01.04.2015;0266024553;18210501022010000110;-11472,7
